"","kind","spec","prolific_id","response","response_corrected"
"1162","control check","control comedian","5e904b121b79af01dbfa37cf","Is not","is_not"
"1163","control check","control comedian","5dcfdf449b61040e3b923621","Is","is"
"1164","control check","control comedian","610510964bd201870290e2fe","Is not","is_not"
"1165","control check","control comedian","60eda07f6d6e3abf23a92951","Is","is"
"1166","control check","control comedian","5cdb487aa63838000162bc73","Both","both"
"1167","control check","control comedian","6127c89a145f6be7b6527daa","Is","is"
"1168","control check","control comedian","5dd43922ecd14c4370d02a2e","Is","is"
"1169","control check","control comedian","60dd24581d271ea1af032339","Both","both"
"1170","control check","control comedian","5f5b89648901d82d98519918","Is","is"
"1171","control check","control comedian","59c558114374e1000125c522","Both","both"
"1172","control check","control comedian","611bdc0a559f692248bf1c54","Is not","is_not"
"1173","control check","control comedian","62e50a9b4ea7a8e74bbbb158","Is","is"
"1174","control check","control comedian","59c95afe1e901d0001df8c79","Both","both"
"1175","control check","control comedian","5a3fa72c1ba4960001029909","Is","is"
"1176","control check","control comedian","5cc076320004360001ed90dc","Is","is"
"1177","control check","control comedian","5fcad787ca46657c3d442d57","Is not","is_not"
"1178","control check","control comedian","5d4892d03eb6bf0018399498","Is","is"
"1179","control check","control comedian","62a766c5899e18df9ca94d67","Is not","is_not"
"1180","control check","control comedian","606ca47dac67cbdff9177d6b","Both","both"
"1181","control check","control comedian","62d2b86ed12d650ea7268dd7","Is","is"
"1182","control check","control comedian","62ebd8c191cf8e7fe54af5cf","Is","is"
"1183","control check","control comedian","5f3fad86c15d910261828ca9","Is","is"
"1184","control check","control comedian","5ffee833adbaca5dec7426c0","Is","is"
"1185","control check","control comedian","59db44e63e5ea00001e1d163","Is","is"
"1186","control check","control comedian","60b62b9daab749081c5b88f0","Both","both"
"1187","control check","control comedian","60fbc21303c4bb03e3ba72b3","Is","is"
"1188","control check","control comedian","5de7baf95d4f97726bc2b11e","Is not","is_not"
"1189","control check","control comedian","5fdca8f20f62f41ef567186c","Both","both"
"1190","control check","control comedian","608b2f8c02e302a56addb5e4","Is not","is_not"
"1191","control check","control comedian","60c7661114d630707fb8bd8a","Is","is"
"1192","control check","control comedian","5dcc6f91e5e18690a20e74d1","Is","is"
"1193","control check","control comedian","5f3eb7a8f14d1312518c5776","Both","both"
"1194","control check","control comedian","60fd20dbf7e3865f1e6aa65b","Is","is"
"1195","control check","control comedian","6050cb50a965d6a6eb12361e","Is","is"
"1196","control check","control comedian","60af52990d170be944d0df18","Is","is"
"1197","control check","control comedian","62e970edb3e1750e9c322417@email.prolific.co","Is","is"
"1198","control check","control comedian","5f511cdb275a742f89f0b9bf","Both","both"
"1199","control check","control comedian","60abfd1c0288766d6053de0d","Is","is"
"1200","control check","control comedian","5fa154fd4cbe97227182aff7","Both","both"
"1201","control check","control comedian","60a451dd76cf19ed275d3f49","Is","is"
"1202","control check","control comedian","598b108e504c5200011964a1","Is not","is_not"
"1203","control check","control clock","5a01f46c074b19000125133c","Is not","is_not"
"1204","control check","control clock","60c1e5f03dac31bd0fb91294","Is not","is_not"
"1205","control check","control clock","61366473fa6785da70d75351","Is not","is_not"
"1206","control check","control clock","5b4917b046cf8d0001ae4383","Both","both"
"1207","control check","control clock","5bd0c54825db7b00017865f2","Is not","is_not"
"1208","control check","control clock","60af4c6b1eabd1783a3078b5","Is not","is_not"
"1209","control check","control clock","60080f67b339b627a9b7c69e","Is not","is_not"
"1210","control check","control clock","5982ffdb06cd1f0001f8dda6","Is not","is_not"
"1211","control check","control clock","609d6d0e71d9db2825a6cc42","Is not","is_not"
"1212","control check","control clock","5e904b121b79af01dbfa37cf","Is not","is_not"
"1213","control check","control clock","5dcfdf449b61040e3b923621","Is not","is_not"
"1214","control check","control clock","610510964bd201870290e2fe","Is not","is_not"
"1215","control check","control clock","60eda07f6d6e3abf23a92951","Is not","is_not"
"1216","control check","control clock","5cdb487aa63838000162bc73","Is not","is_not"
"1217","control check","control clock","6127c89a145f6be7b6527daa","Is not","is_not"
"1218","control check","control clock","5dd43922ecd14c4370d02a2e","Is not","is_not"
"1219","control check","control clock","60dd24581d271ea1af032339","Is not","is_not"
"1220","control check","control clock","5f5b89648901d82d98519918","Is not","is_not"
"1221","control check","control clock","59c558114374e1000125c522","Is not","is_not"
"1222","control check","control clock","611bdc0a559f692248bf1c54","Is not","is_not"
"1223","control check","control clock","62e50a9b4ea7a8e74bbbb158","Is not","is_not"
"1224","control check","control clock","59c95afe1e901d0001df8c79","Is not","is_not"
"1225","control check","control clock","5a3fa72c1ba4960001029909","Is","is"
"1226","control check","control clock","5cc076320004360001ed90dc","Is not","is_not"
"1227","control check","control clock","5fcad787ca46657c3d442d57","Is not","is_not"
"1228","control check","control clock","5d4892d03eb6bf0018399498","Is not","is_not"
"1229","control check","control clock","62a766c5899e18df9ca94d67","Is not","is_not"
"1230","control check","control clock","606ca47dac67cbdff9177d6b","Is not","is_not"
"1231","control check","control clock","62d2b86ed12d650ea7268dd7","Both","both"
"1232","control check","control clock","62ebd8c191cf8e7fe54af5cf","Is not","is_not"
"1233","control check","control clock","5f3fad86c15d910261828ca9","Is not","is_not"
"1234","control check","control clock","5ffee833adbaca5dec7426c0","Is not","is_not"
"1235","control check","control clock","59db44e63e5ea00001e1d163","Is not","is_not"
"1236","control check","control clock","60b62b9daab749081c5b88f0","Is not","is_not"
"1237","control check","control clock","60fbc21303c4bb03e3ba72b3","Is not","is_not"
"1238","control check","control clock","5de7baf95d4f97726bc2b11e","Is","is"
"1239","control check","control clock","5fdca8f20f62f41ef567186c","Both","both"
"1240","control check","control clock","608b2f8c02e302a56addb5e4","Both","both"
"1241","control check","control clock","60c7661114d630707fb8bd8a","Is not","is_not"
"1242","control check","control clock","5dcc6f91e5e18690a20e74d1","Is not","is_not"
"1243","control check","control clock","5f3eb7a8f14d1312518c5776","Is not","is_not"
"1244","control check","control clock","60fd20dbf7e3865f1e6aa65b","Is not","is_not"
"1245","control check","control clock","6050cb50a965d6a6eb12361e","Is not","is_not"
"1246","control check","control clock","60af52990d170be944d0df18","Is not","is_not"
"1247","control check","control clock","62e970edb3e1750e9c322417@email.prolific.co","Is not","is_not"
"1248","control check","control clock","5f511cdb275a742f89f0b9bf","Is not","is_not"
"1249","control check","control clock","60abfd1c0288766d6053de0d","Both","both"
"1250","control check","control clock","5fa154fd4cbe97227182aff7","Both","both"
"1251","control check","control clock","60a451dd76cf19ed275d3f49","Both","both"
"1252","control check","control clock","598b108e504c5200011964a1","Is not","is_not"
